Saloji	56.68333	27.76667	LV	78
Salnava	56.81559	27.55157	LV	19
Salmini	56.51667	26.06667	LV	85
Salmejs	56.28333	26.86667	LV	B3
Salmaraji	57.03333	21.6	LV	40
Salinieki	56.1	26.96667	LV	35
Salini	56.91667	22.11667	LV	15
Pogulanka	55.88333	26.93333	LV	07
Saliena	56.84827	21.42746	LV	17
Saliena	55.81667	26.88333	LV	07
Sales Purvs	57.36667	22.35	LV	28
Buku Purvs	56.50917	24.68806	LV	E4
Salenieki	56.70427	26.71836	LV	20
Saldus Municipality	56.66667	22.5	LV	27
Stacija Saldus	56.68582	22.47139	LV	27
Saldus	56.66363	22.48807	LV	27
Saldi	56.08333	27.36667	LV	57
Saldenieki	56.94417	24.44611	LV	B5
Saldenieki	57.18333	21.6	LV	33
Salatu Ezers	56.56667	27.43333	LV	24
Salate	56.2	25.31667	LV	00
Salas Purvs	56.8	27.03333	LV	00
Salas Purvs	56.23333	25.78333	LV	38
Salaspils	56.86014	24.36544	LV	C3
Salas Ezers	56.84383	26.25089	LV	20
Salas Ezers	57.27194	24.8125	LV	84
Stacija Salas	56.4	25.71667	LV	C2
Salas	57.83333	25.56667	LV	30
Salas	56.93667	23.69944	LV	45
Salas	56.68333	25.3	LV	82
Salas	56.67896	26.29749	LV	20
Salaniesi	57.81667	25.78333	LV	30
Salajs	56.2068	27.40917	LV	14
Salainis	57.58333	26.16667	LV	30
Salainis	57.58297	26.15862	LV	30
Salacgriva	57.75361	24.35806	LV	C1
Salaca Stacija	57.85194	24.46694	LV	18
Salaca	57.75639	24.35	LV	00
Salaca	57.86667	25.03333	LV	96
Sala	56.78333	27.58333	LV	78
Sala	56.50675	25.76423	LV	C2
Sakukrogs	56.55	23.26667	LV	00
Sakstagals	56.53333	27.15	LV	24
Saksonija	56.16667	26.35	LV	07
Saksmale	56.8	27.1	LV	24
Sakova	56.03333	27.13333	LV	35
Sakini	55.91667	27.4	LV	14
Saki	56.31667	26.91667	LV	B3
Sakainis	57.43333	25.63333	LV	A9
Stacija Saka	56.85195	21.20134	LV	17
Saka	56.88967	21.16975	LV	17
Saka	56.86558	21.22636	LV	17
Saka	56.36667	22.83333	LV	27
Saikavas Mezs	56.78333	26.43333	LV	20
Saikava	56.76667	26.4	LV	20
Saides	57.33241	27.46831	LV	03
Sahmani	56.00596	27.00268	LV	14
Safranava	55.85	26.85	LV	07
Safari	56.05	27.28333	LV	14
Sabolinskoje	56.26667	28.08333	LV	19
Stacija Sabile	57.13333	22.65	LV	28
Sabile	57.04577	22.57261	LV	28
Sabdagas	57.46667	22.33333	LV	60
Ruzina	56.43333	27.08333	LV	24
Ruzi	56.65	25.78333	LV	A6
Ruzi	56.1566	26.30115	LV	10
Ruzi	56.1	26.43333	LV	07
Ruzi	56.08333	27.23333	LV	35
Ruzciems	57.1025	23.00417	LV	29
Ruzas	56.93306	23.25667	LV	62
Ruzari	56.68333	27.8	LV	78
Rutki	57.335	21.54	LV	33
Rutki	56.78333	23.96667	LV	00
Rutini	56.66667	22.96667	LV	08
Rutes	56.76667	22.35	LV	27
Ruteni	56.6	22.5	LV	27
Rute	57.7	25.33333	LV	52
Blomes Purvs	57.55306	24.57028	LV	18
Rustuzi	57.56	24.58806	LV	18
Rusteiki	55.85	27.3	LV	14
Rusons	56.18333	27.03333	LV	B3
Rusona	56.16667	26.88333	LV	B3
Ruskulova	56.79787	27.49578	LV	19
Ruski	57.53333	26.8	LV	43
Rusini	56.66917	24.52944	LV	E4
Rusini	56.36929	26.38487	LV	22
Rusenica	56.23333	27.01667	LV	24
Rusas	57.25	22.55	LV	28
Rusas	56.84	23.32667	LV	29
Rupuli	56.31667	24.35	LV	04
Rupsalas	56.86667	26.71667	LV	20
Rupnieki	57.57639	25.48382	LV	31
Rupjupe	56.98333	22.23333	LV	15
Rupeikas	56.58333	22.33333	LV	27
Rumpani	57.51667	26.8	LV	43
Rumpa	56.94194	24.24611	LV	26
Rumnieki	57.3	22.08333	LV	33
Rumene	57.05936	22.72565	LV	29
Pieturas Punkts Rumbula	56.88306	24.25361	LV	26
Rumbula	56.87806	24.26571	LV	26
Rumbi	57.48333	21.85	LV	33
Rumbi	57.28333	22.2	LV	33
Rumbenieki	56.41667	22.81667	LV	44
Rumbas	56.62444	23.53889	LV	00
Rumbas	56.5	22.63333	LV	27
Ruluki	56.11667	26.31667	LV	10
Ruleva	56.22494	27.80391	LV	19
Ruksu Purvs	57.6	22.35	LV	60
Rukstuli	57.23333	21.85	LV	33
Ruksi	57.6	22.33333	LV	60
Rukmani	56.26667	27.38333	LV	24
Rukisi	56.92639	23.53639	LV	00
Rukis	57.5	25.86667	LV	D3
Rutis	57.215	24.54472	LV	C6
Ruki	56.7	26.2	LV	20
Ruti	56.6	22.83333	LV	08
Yulesmuyzha	56.45083	23.32333	LV	D5
Ruki	56.91667	22.41667	LV	15
Ruckas Ezers	57.41556	24.91306	LV	A4
Rukas	57.61667	24.56667	LV	18
Stacija Rujiena	57.93333	25.3	LV	97
Rujiena	57.89752	25.33155	LV	B8
Rujas Purvs	57.83333	25.26667	LV	B8
Rujas	56.73333	22.6	LV	51
Ruja	57.76667	25.23333	LV	31
Rugeli	55.86667	26.6	LV	07
Rugeli	56.96528	23.335	LV	62
Rugalnieku Ezers	56.56667	26.03333	LV	85
Rugaji	57	27.13333	LV	B7
Rugaji	56.65	22.16667	LV	27
Rudzisi	57.45	25.7	LV	D1
Rudzisi	56.88333	21.61667	LV	15
Jaunkaleji	56.82778	24.97	LV	21
Rudzisi	56.68333	22.96667	LV	08
Rudzisi	56.47769	25.93344	LV	10
Rudzisi	56.28333	27.75	LV	19
Rudzisi	55.86667	26.81667	LV	07
Rudzisi	56.78333	21.88333	LV	15
Rudzati	56.41756	26.45293	LV	22
Ruduski	56.23333	27.5	LV	57
Rudupe	57.05	21.91667	LV	15
Rudnieki	57.03333	22.06667	LV	15
Rudna	56.21667	28.03333	LV	19
Rudki	56.38333	28.03333	LV	E9
Rudki	56.1	27.75	LV	57
Rudini	57.4	22.23333	LV	60
Rudineva	56.75	27.71667	LV	78
Stacija Rudiki	57.5	22.73333	LV	B4
Rudgalvji	57.2	26.06667	LV	72
Rudenieki	57.03333	22.06667	LV	15
Rudekas	57.82897	25.16388	LV	52
Rude	57.48838	22.71775	LV	28
Rude	56.75	21.8	LV	15
Rude	56.37527	21.09208	LV	17
Rudani	55.9	26.85	LV	07
Rudaci	57.49607	26.27174	LV	30
Rucupe	56.08333	26	LV	69
Rucka	57.41444	24.9275	LV	A4
Rucavas Mezs	56.16667	21.11667	LV	B6
Rucava	56.16314	21.16156	LV	B6
Rucava	56.15	21.23333	LV	17
Rubuli	56.13333	27.85	LV	57
Rubezi	56.55	21.38333	LV	61
Rubensala	56.58993	26.04343	LV	10
Rubeniski	56.01667	26.66667	LV	07
Rubenieki	56.98333	22.05	LV	15
Rubeni	57.15943	27.3987	LV	03
Rubeni	56.33281	26.39328	LV	22
Rubene	57.46734	25.25808	LV	31
Rubene	56.13333	26	LV	10
Rubas Skola	56.4	22.55	LV	27
Rubani	56.9	27.06667	LV	B7
Ruba	56.38108	22.63368	LV	27
Rozu Purvs	56.48333	25.66667	LV	C2
Rozupe	56.33415	26.3574	LV	22
Rozula	57.40694	24.97639	LV	A4
Rozukalni	57.25	21.45	LV	33
Roznieki	56.96667	26.83333	LV	91
Rozkalni	56.46667	21.26667	LV	65
Rozi	56.48333	25.66667	LV	C2
Rozes	57.51917	24.94556	LV	18
Rozes	57.38069	25.64065	LV	05
Rozes	56.21262	25.50184	LV	10
Rozes	57.43722	24.42806	LV	C1
Rozentova	56.34038	27.18078	LV	24
Rozenmuiza	56.43333	27.5	LV	24
Rozeni	57.88806	24.64806	LV	39
Rozas	56.78333	22.06667	LV	C9
Rozanova	56.58333	27.81667	LV	56
Rozalina	56.4	26.88333	LV	B3
Rosme	56.53778	24.19667	LV	67
Ropmali	57.3	21.55	LV	33
Stacija Roplaini	56.88333	25.55	LV	63
Roplaine	56.87685	25.5325	LV	21
Roperbeki	57.48722	24.84528	LV	18
Ropazu Mezs	56.98333	24.63333	LV	26
Dzelzcela Stacija Ropazis	57.04722	24.41639	LV	64
Garkalne	57.04611	24.42139	LV	64
Ropazi	56.97389	24.63361	LV	B5
Roni	57.01667	22.06667	LV	15
Roni	57.36167	21.53556	LV	33
Roni	57.05	25.9	LV	E3
Romulisi	56.3	25.65	LV	E6
Romuli	55.98333	27.16667	LV	14
Skultaromji	56.48944	23.25278	LV	08
Romeskalns	57.56667	26.88333	LV	02
Roli	56.26667	21.25	LV	B6
Rolava	56.55667	21.24215	LV	17
Rokuli	56.61667	26.65	LV	E1
Roki	56.4943	23.84964	LV	00
Rokasbirze	56.71667	21.56667	LV	37
Rokaizi	56.73333	21.66667	LV	37
Rojnieki	57.33333	22.58333	LV	28
Stacija Roja	57.5	22.81667	LV	B4
Roja	57.5	22.81667	LV	28
Roja	57.5	22.81667	LV	B4
Rogovka	56.7	27.41667	LV	24
Rogoviki	56.36126	27.00422	LV	24
Rogali	56.1	27.3	LV	57
Rogaizu Ezers	56.35	27.73333	LV	19
Rodzupe	56.16667	25.75	LV	10
Rodzeni	57.45511	25.21414	LV	31
Peternieki	56.76169	23.93569	LV	00
Rodavuciems	57.05	22.38333	LV	28
Rocova	56.3	27.71667	LV	19
Roci	57.73333	22.5	LV	60
Roci	57.13333	25.96667	LV	72
Rocezi	57.28957	22.63433	LV	28
Rocani	56.23333	26.8	LV	22
Robeznieki	56.6	22.95	LV	08
Robeznieki	57.25	21.65	LV	33
Robeznieki	57.21667	27.83333	LV	E7
Robeznieki	56.51667	24.93333	LV	01
Robeznieki	56.37722	23.76944	LV	12
Robeznieki	55.97476	27.60263	LV	14
Robeznieki	57.25	21.65	LV	33
Robeznieki	56.36222	23.6275	LV	12
Robeznica	56.61667	26.78333	LV	E8
Robezkrogs	56.56667	25.56667	LV	71
Robezi	57.06667	21.43333	LV	33
Robezhu	56.56667	28.15	LV	00
Robalts	56.78333	22	LV	C9
Rjabova	56.38333	28.13333	LV	E9
Stacija Riva	56.91667	21.38333	LV	A5
Riva	56.98333	21.35	LV	00
Riva	56.9	21.38333	LV	A5
Utroya	57.38333	28.15	LV	00
Ritinas	57.26417	24.61139	LV	C6
Riteri	56.6	25.51667	LV	A6
Riteniski	56.16667	26.03333	LV	10
Riteni	57.06667	26.2	LV	55
Rite	56.19744	25.45515	LV	10
Rinuzhi	57.03722	24.09139	LV	25
Rinkule	57.04454	22.61862	LV	28
Ringis	57.46667	25.83333	LV	D1
Rindzele	57.14056	23.04917	LV	29
Stacija Rinda	57.43333	21.9	LV	33
Rinda	57.55	21.91667	LV	33
Rinda	57.51667	21.88333	LV	33
Rimzati	56.96667	22.2	LV	15
Rimstavas	57.15	26.61667	LV	09
Rimsi	56.55	26.86667	LV	E8
Rimseni	55.93333	27.1	LV	14
Stacija Rimsani	56.3	25.41667	LV	E6
Rimsani	56.11667	27.4	LV	57
Rimsani	55.98333	27.11667	LV	14
Rimicani	56.21667	26.43333	LV	E2
Rimeikas	57.8	25.03333	LV	52
Rimeikas	56.75528	23.30667	LV	29
Rikumi	56.43333	27.86667	LV	19
Rikopole	56.38333	27.6	LV	24
Rikava	56.61667	27.05	LV	24
Rikanda	57.75	25.88333	LV	30
Rika	57.08333	27.76667	LV	03
Rijnieki	56.58577	26.35895	LV	10
Rigzemji	57.61667	22.4	LV	60
Rigas Rajons	57	24.33333	LV	26
Riga/Rumbula	56.88333	24.21667	LV	25
Riga Central	56.98333	24.08333	LV	25
Riga	56.946	24.10589	LV	25
Riga	56.97778	24.12167	LV	25
Riezupe	57.01667	21.96667	LV	15
Rievinas	57.46667	25.36667	LV	81
Riesti	56.45	25.6	LV	E6
Riepji	56.76667	22.3	LV	27
Riepaldi	57.65	22.45	LV	60
Riemeri	56.73333	25.46667	LV	82
Riekte	57.23333	21.91667	LV	33
Riekstusala	57.03333	27.13333	LV	B7
Riekstusala	56.91667	27.31667	LV	B7
Riekstenieki	56.31667	25.83333	LV	10
Riebinu Ezers	57.3775	24.95167	LV	A4
Riebini	56.3428	26.79995	LV	B3
Riebiki	57.01667	22.78333	LV	77
Riebezers	57.49139	24.57917	LV	18
Rieba	56.85	26.4	LV	20
Ridznieki	57.15	21.91667	LV	33
Ridzene	57.28333	25.36667	LV	05
Ridzene	57.26217	25.42936	LV	05
Rideli	57.13722	23.10056	LV	29
Ricu ezers	55.7	26.71667	LV	00
Ribene	56.35403	26.80252	LV	22
Cornaja	56.38333	27.41667	LV	24
Rezesciems	57.09588	22.67346	LV	29
Rezeknes Rajons	56.5	27.16667	LV	24
Stacija Rezekne Pirma	56.5	27.31667	LV	23
Stacija Rezekne Otra	56.52011	27.34583	LV	23
Rezekne/Grivuli	56.56667	27.2	LV	24
Rezekne	56.76667	26.93333	LV	24
Rezekne	56.5	27.31667	LV	23
Rezekne	56.51028	27.34	LV	23
Rezaka	57.43333	26.83333	LV	02
Reza	57.51667	25.66667	LV	50
Reveli	57.23333	26.13333	LV	09
Reveli	56.52722	24.77444	LV	E4
Retes	56.46472	23.99167	LV	B9
Resetnieki	56.21667	27.5	LV	57
Resentnieku Ezers	56.19553	27.5211	LV	14
Repsi	56.1	27.08333	LV	35
Repsas	56.55	24.58333	LV	04
Repjakalns	57.45	26.66667	LV	43
Renkaviceuka	55.8	26.53333	LV	07
Stacija Renge	56.38265	22.64029	LV	27
Renge	56.38495	22.64153	LV	27
Rendenieki	56.35	25.13333	LV	98
Renda	57.06682	22.29109	LV	15
Rencenmuiza	57.74879	25.52098	LV	31
Renceni	57.72954	25.42992	LV	31
Renceni	57.18765	25.32662	LV	05
Renceles	56.52611	24.02972	LV	A3
Remtes Ezers	56.73333	22.68333	LV	51
Remte	56.75	22.7	LV	51
Rempji	57.11667	26.11667	LV	72
Stacija Rempi	56.25	25.31667	LV	98
Remesi	56.98333	22.63333	LV	77
Remesi	56.71667	21.43333	LV	37
Remesi	57.21667	22.48333	LV	28
Remesi	57.16667	22.83333	LV	28
Remesi	57.06667	22.48333	LV	28
Remesi	57.06667	21.76667	LV	15
Remesi	56.82861	23.18972	LV	29
Remdoti	57.23333	25.76667	LV	B1
Rembates Skola	56.79528	24.82417	LV	79
Reki	56.77655	26.00262	LV	20
Reki	57.05	22.31667	LV	15
Rekava	57.05	27.61667	LV	E7
Rejeva	57.3	27.78333	LV	E7
Reizes	57.35	22.96667	LV	F1
Reinugals	56.35	21.1	LV	99
Reiniki	56.08333	27.33333	LV	14
Reinieki	56.36667	26.8	LV	B3
Reini	57.26667	21.6	LV	33
Reinati	56.33333	25.21667	LV	98
Reinas	57.13875	25.39172	LV	05
Reimani	57.6	22.3	LV	60
Reikuli	56.50944	23.77889	LV	12
Reiki	56.48333	28.05	LV	19
Reiki	56.43333	27.4	LV	24
Regzi	56.32924	27.28849	LV	24
Rege	56.99602	21.61938	LV	15
Recnija	56.66667	27.95	LV	56
Reci	57.1	27.16667	LV	03
Reci	56.15827	28.05857	LV	14
Razuvaji	56.26667	28.01667	LV	19
Razsieki	57.1	27.73333	LV	E7
Raznas Ezers	56.3291	27.45003	LV	24
Stacija Rava	56.65	21.33333	LV	61
Rava	56.63333	21.35	LV	61
Rauzina	57.35	25.91667	LV	D1
Rauza	57.46667	26.2	LV	D1
Rauza	57.4	26.1	LV	D1
Rausi	56.83333	24.33333	LV	26
Rauseni	57	25.65	LV	E3
Dzirnu Purvs	57.91667	24.68333	LV	39
Raunis	57.33333	25.4	LV	05
Rauniesi	56.28333	26.46667	LV	E2
Raunas Ezers	57.25	25.7	LV	E3
Rauna	57.36667	25.36667	LV	05
Rauna	57.33173	25.60947	LV	B1
Raukupe	58.01667	25.36667	LV	B8
Raudzini	57.21667	22.86667	LV	28
Raudovka	56.21667	26.71667	LV	22
Raudas	55.88333	26.15	LV	69
Rauda	55.9	26.15	LV	00
Rauda	57.00861	23.18139	LV	62
Ratnieku Ezers	57.16667	25.01667	LV	88
Ratnieki	57.43333	27.45	LV	02
Ratnieki	57.22387	24.96068	LV	05
Ratnieki	57.16667	25.05	LV	88
Ratnieki	56.8	21.11667	LV	A5
Ratnieki	56.45	22.1	LV	27
Ratnieki	57.23333	26.6	LV	09
Ratniceni	56.69046	25.39232	LV	26
Rutki	56.70306	23.89639	LV	A3
Ratites	56.58333	26.18333	LV	85
Ratnieki	56.74611	24.04472	LV	80
Ratenieki	56.71667	24	LV	A3
Ratenieki Pinki	56.53028	23.81222	LV	12
Ratenieki	56.46667	22.68333	LV	27
Ratenieki	56.45	22.1	LV	27
Rasnupli	56.71667	27.36667	LV	24
Rasica	56.4	27.58333	LV	24
Rasas	56.68333	25.53333	LV	82
Rapsu Ezers	56.11667	27.56667	LV	57
Rapsi	56.08333	27.53333	LV	57
Rapiki	57.33333	21.6	LV	33
Rapas	56.73333	23.55	LV	00
Ranki	56.76667	22	LV	C9
Ranki	56.45	22.66667	LV	27
Stacija Ranka	57.18333	26.13333	LV	09
Ranka	56.80361	24.73306	LV	21
Ranka	57.21667	26.18333	LV	09
Ranguci	56.95	27.33333	LV	03
Ranci	56.73427	27.62847	LV	19
Rancani	56.74557	27.48539	LV	19
Rancani	56.41667	28.01667	LV	19
Stacija Ramuli	57.21667	25.43333	LV	05
Ramuli	57.21667	25.36667	LV	05
Rampas Purvs	57.14889	24.52111	LV	C6
Rampani	56.50107	26.93745	LV	24
Ramnieki	57.56667	26.35	LV	30
Ramava	56.88528	24.16361	LV	80
Ramata	57.9225	24.97167	LV	31
Rakupe	57.46667	22.2	LV	00
Rakuci	55.9	27.1	LV	14
Raksti	57.66667	22.3	LV	60
Raksina	56.4	28.08333	LV	E9
Raksala	56.59844	26.31603	LV	20
Rakis	57.60083	24.9225	LV	81
Raiskums	57.3	25.15	LV	A4
Raiskuma Ezers	57.31667	25.16667	LV	A4
Raipole	56.36667	27.88333	LV	19
Raipala Ezers	57.58578	26.98053	LV	02
Raini	56.51056	23.76028	LV	12
Raikas	56.65	23.4	LV	00
Raicenes Ezers	56.91667	27.43333	LV	03
Raicene	56.88333	27.36667	LV	03
Raicene	56.91667	27.43333	LV	03
Raibulis	57	21.58333	LV	40
Raibenes	56.86667	26.28333	LV	20
Raibaju Mezs	57.08333	22.88333	LV	77
Raguliski	55.83333	26.66667	LV	07
Raginski	56.03333	27.15	LV	35
Ragi	56.31667	27.51667	LV	24
Ragi	57.11667	22.43333	LV	28
Rageli	56.05	27.15	LV	35
Ragazas	57.11667	25.78333	LV	E3
Ragana	57.18074	24.70731	LV	84
Ragaiza	56.35	27.73333	LV	19
Ragacovka	56	26.81667	LV	07
Ragaciems	57.02444	23.49444	LV	62
Radzini	56.69889	23.005	LV	08
Radzinciems	56.98417	23.25972	LV	62
Stacija Radze	56.15	25.81667	LV	38
Radopole	56.52295	26.86947	LV	24
Radiki	56.71667	22.95	LV	73
Raceva	56.01667	27.56667	LV	57
Racenu Ezers	56.82834	26.22179	LV	20
Raceni	57.25231	25.19088	LV	05
Rabskaja	56.33333	27.36667	LV	24
Rabova	56.36667	28.13333	LV	E9
Puzesmuiza	57.3	22.03333	LV	33
Puzes Ezers	57.33333	21.96667	LV	33
Puzenieki	57.31667	22.05	LV	33
Stacija Puze	57.31667	21.91667	LV	33
Puze	57.32847	22.01034	LV	33
Putras	57.28333	25.23333	LV	42
Putras	56.4	22.88333	LV	44
Putras	56.70417	23.87028	LV	A3
Putrani	56.66667	27.21667	LV	24
Putnu Sala	56.99528	24.09889	LV	25
Putninu	57.2	22.58333	LV	28
Putnini	57.2	21.91667	LV	33
Putnini	56.48333	25.5	LV	71
Putnini	57.01667	26.21667	LV	55
Putni	56.80861	23.07722	LV	00
Putni	56.66	27.02002	LV	24
Putni	56.48389	23.2875	LV	08
Putnene	57.08333	22.9	LV	29
Putnini	56.68028	23.22667	LV	08
Puteru Ezers	57.6	22.2	LV	33
Puteri	57.6	22.2	LV	33
Puteli	57.06667	22.25	LV	15
Putani	56.06667	27.05	LV	35
Putani	56.06693	26.85526	LV	07
Pustinka	56.43858	26.95513	LV	24
Pusstorpas	57.61667	22.05	LV	33
Pusstarpas	57.61667	22.03333	LV	33
Pusmucova	56.63333	27.71667	LV	56
Pusleva	56.98333	27.61667	LV	03
Puska	57.1575	24.3675	LV	26
Puscas	56.6449	26.6415	LV	20
Pusca	56.11667	27.81667	LV	57
Pusas Ezers	56.23333	27.2	LV	24
Pusa	56.23333	27.21667	LV	24
Purvmali	57.25	21.95	LV	33
Purvini	56.75	22.51667	LV	51
Purvciems	57.58335	22.63366	LV	28
Purvakalves	56.98333	22.58333	LV	77
Purseni	57.86083	24.67556	LV	39
Pursenupe	57.86222	24.67917	LV	39
Purnini	56.56667	25.85	LV	85
Purnava	57.37431	27.39063	LV	02
Purmuizas Purvs	57.91667	25.08333	LV	96
Purmsati	56.40453	21.52518	LV	17
Purmali	57.36667	27.3	LV	02
Purlidumi	57.45	22.4	LV	60
Purlava	57.06667	27.51667	LV	03
Purini	57.58333	22.56667	LV	60
Villasmuiza	56.95722	24.68583	LV	B5
Purini	56.83333	27.4	LV	78
Purini	56.75	27.6	LV	78
Purini	57.49917	24.51111	LV	C1
Purini	57.15	25.18333	LV	42
Puricu ezers	57.31897	25.01364	LV	05
Puri	56.61667	23.53139	LV	12
Purgali	57.1725	22.59725	LV	28
Purgali	57.2	22.41667	LV	28
Purgailu Purvs	57.46722	24.7875	LV	18
Pieturas Punkts Purezers	57.69012	24.87757	LV	18
Purezers	57.68139	24.91417	LV	39
Puresupe	57.05	22.88333	LV	29
Stacija Pureni	56.75112	27.60302	LV	19
Stacija Pure	57.06667	22.9	LV	29
Pure	57.03517	22.91031	LV	29
Purciems	57.50743	22.69775	LV	28
Stacija Pupoli	56.41667	27.21667	LV	24
Pupoli	56.41667	27.23333	LV	24
Pupji	56.75	23.15	LV	00
Pupiki	56.85	22.61667	LV	77
Pupaji	56.32082	26.62382	LV	22
Punu Purvs	57.35	22.55	LV	28
Puntuzi	56.61667	26.7	LV	E1
Puntes	56.53333	23.31944	LV	08
Punki	57.2	22.91667	LV	28
Punisci	56.23333	28.06667	LV	19
Puni	57.35	22.51667	LV	28
Puni	57.15	21.76667	LV	33
Punduri	56.88333	23.36667	LV	00
Punduri	56.10465	27.90042	LV	14
Punculi	56.47709	27.98767	LV	19
Punculi	56.05	27.41667	LV	57
Punculeva	56.9	27.61667	LV	47
Puncilava	56.21667	27.73333	LV	19
Punas	57.34487	22.49425	LV	28
Puna	57.11667	21.88333	LV	33
Pieturas Punkts Pumpuri	56.96056	23.73694	LV	13
Pumpuri	56.88472	23.94361	LV	00
Pumpuri	56.61667	22.06667	LV	C9
Pumpuri	56.4	22.53333	LV	27
Pumpuri	57.33333	22.21667	LV	33
Pumpuri	56.66667	22.38333	LV	27
Pumperi	57.21667	21.43333	LV	33
Pumpeni	56.35694	24.31389	LV	04
Pulleni	57.08611	24.78556	LV	C7
Pullanu Ezers	57.4	27.05	LV	02
Pulkkalni	57.38333	21.95	LV	33
Pulgosnis	56.88406	25.68887	LV	20
Pukulapas	57	24.35	LV	26
Puksas	56.98333	22.48333	LV	77
Pukas	56.9	21.65	LV	15
Pujati	56.68333	27.33333	LV	24
Pujalgi	57.03333	21.71667	LV	15
Dzelzcela Stacija Puikule	57.655	24.88889	LV	18
Puikule	57.68784	24.88317	LV	18
Vanagpurvs	57.66972	24.94611	LV	39
Puijas	57.55	22.76667	LV	B4
Pugas	56.51667	22.28333	LV	27
Pudinava	56.71667	27.73333	LV	78
Pudinava	56.71289	27.11769	LV	24
Pudani	56.08333	26.48333	LV	07
Pucurga	57.70259	25.1847	LV	31
Puces	56.59889	23.88722	LV	12
Puci	57.53333	21.8	LV	33
Pureni	57.38333	21.85	LV	33
Puces	56.96126	22.61724	LV	29
Puces	57.6	22.41667	LV	60
Puces	56.73333	23.18333	LV	00
Puces	56.68333	23.26667	LV	00
Pucas	56.78333	23.65	LV	00
Pubuli	57.5	26.06667	LV	D1
Prusukrogs	56.86667	23.26667	LV	00
Prusisi	57.01667	26.58333	LV	09
Prusi	56.86667	21.43333	LV	A5
Pruseni	56.81667	22.93333	LV	29
Prusaki	56.06667	27.06667	LV	35
Pruli	56.98333	25.21667	LV	42
Prudeniski	55.85	26.73333	LV	07
Promulti	57.85	25.1	LV	96
Promi	56.3	26.43333	LV	90
Zvaigzne	56.40167	24.375	LV	04
Privini	57.34778	21.51194	LV	33
Pritika	56.43333	27.48333	LV	24
Princi	56.86667	21.95	LV	15
Prikulis	57.38333	25.23333	LV	A4
Prikuli	56.35973	26.60065	LV	22
Priezukalns	57.4	21.81667	LV	33
Priezukalns	57.3	26.36667	LV	09
Priezmale	56.15129	27.21245	LV	14
Priezkalni	57.4	21.68333	LV	33
Priezkalni	57.4	21.68333	LV	33
Priezkalni	57.28333	21.56667	LV	33
Priezi	57.5	21.93333	LV	33
Priezbogi	57.66667	22.33333	LV	60
Priekuli	57.315	25.36147	LV	A9
Priekulenu Ezers	56.35	25.78333	LV	10
Stacija Priekule	56.45	21.6	LV	A8
Priekule	56.44679	21.58968	LV	A8
Priekule	56.42964	21.57839	LV	17
Prieksani	56.31667	25.95	LV	10
Priedula	56.37442	22.8259	LV	27
Priedrieki	56.00203	26.47568	LV	07
Priednieki	57.08333	22.31667	LV	15
Priedkalni	57.46611	24.38583	LV	18
Priedesgals	56.17762	21.01693	LV	17
Priedes	57.55639	24.74222	LV	18
Priedes	57.03333	22.63333	LV	28
Priedes	56.53333	21.83333	LV	C9
Priedeli	57.6	21.91667	LV	33
Priedaisi	56.45	23	LV	00
Priedaini	56.73333	22.86667	LV	73
Priedaine	56.975	23.89778	LV	13
Priedaine	55.88333	27.16667	LV	14
Priedaine	56.9	21.95	LV	15
Pricimova	56.26667	28.11667	LV	E9
Prezma	56.40132	27.1325	LV	24
Pretici	57.23333	22.73333	LV	28
Pretici	57.23333	22.35	LV	28
Prekuli	55.83108	26.62185	LV	07
Preili Municipality	56.33333	26.66667	LV	22
Preilupe	56.28333	26.65	LV	22
Preili	56.29444	26.72459	LV	22
Pravini	56.8975	23.22278	LV	29
Pravini	57.21667	22.66667	LV	28
Praulini	55.85	27.05	LV	14
Stacija Prauliena	56.83333	26.36667	LV	20
Prauliena	56.82404	26.30148	LV	20
Poznakova	56.11667	27.23333	LV	57
Pozi	57.53333	26.4	LV	43
Potrasu Ezers	57.34093	26.71918	LV	02
Poteni	56.57111	23.55389	LV	12
Pormali	56.86667	22.45	LV	27
Porkalu Ezers	56.38333	27.68333	LV	19
Porini	56.565	24.71472	LV	79
Pori	57.55	24.58333	LV	18
Pordari	57.13333	27.13333	LV	03
Stacija Popvale	57.41667	22.6	LV	28
Popsuiki	56.45	27.96667	LV	19
Poprags	57.35	22.65	LV	28
Popervale	57.41667	22.58333	LV	28
Stacija Pope	57.41667	21.86667	LV	33
Pope	57.39799	21.85241	LV	33
Pontagi	56.18333	27.71667	LV	57
Ponkuli	57.48333	27.33333	LV	02
Ponakste	56.78333	22	LV	15
Pommi	57.6	22.25	LV	33
Polvarka	56.91667	26.36667	LV	20
Polu Gorbuni	56.43333	27.81667	LV	19
Polkorona	56.43669	26.7584	LV	22
Polkas	56.31667	26.05	LV	10
Polkaronas	56.43333	26.76667	LV	B3
Poli Stacija	56.69258	23.81365	LV	00
Poli	56.83333	26.35	LV	20
Poli	56.43861	24.98	LV	98
Polas	56.9	22.3	LV	27
Polanka	56.16667	28.01667	LV	57
Polakas	56.46667	26.11667	LV	85
Polacenki	56.23333	28.05	LV	19
Pokumina	56.52281	27.54599	LV	19
Pokullevas Ezers	57.21096	27.44711	LV	03
Pokulleva	57.21027	27.43552	LV	03
Poki	56.50417	23.68056	LV	12
